timestamp,image,aec_level,agc_gain,amb,r,g,b,temp,pressure,humidity,gas,co2,accel,gyro,quat,AeLocked,SensorTemperature,SensorBlackLevels,AnalogueGain,ColourCorrectionMatrix,FocusFoM,ColourTemperature,ColourGains,AfPauseState,SensorTimestamp,Lux,ScalerCrop,LensPosition,FrameDuration,ExposureTime,AfState,DigitalGain,captureTimestamp,image_format,ev
20250127050959,00_20250127051010.jpg,,,1,0,0,0,34.70000076293945,1004.702392578125,58,46032,637,"(2248.0, 1150.0, 3217.0)","(1.0, -2.0, 2.0)","(0.15277060866355896, -0.2882682979106903, 0.015685994178056717, 0.9451269507408142)",True,44.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.540683627128601, -0.3520396947860718, -0.18863672018051147, -0.34522655606269836, 1.6778098344802856, -0.3325732946395874, 0.00023981112462934107, -0.5558834075927734, 1.5556535720825195)",1058,3898,"(1.80441415309906, 2.1028380393981934)",0,541547563723000,0.9432352185249329,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127051010,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-2
20250127050959,00_20250127051012.jpg,,,1,0,0,0,34.70000076293945,1004.702392578125,58,46032,637,"(2248.0, 1150.0, 3217.0)","(1.0, -2.0, 2.0)","(0.15277060866355896, -0.2882682979106903, 0.015685994178056717, 0.9451269507408142)",True,44.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.540810227394104, -0.3520323932170868, -0.18877050280570984, -0.34595683217048645, 1.6778794527053833, -0.3319125771522522, 5.261957267066464e-05, -0.5557141900062561, 1.5556715726852417)",1056,3889,"(1.80670964717865, 2.1134467124938965)",0,541549054085000,0.9518197774887085,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127051012,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-1
20250127050959,00_20250127051013.jpg,,,1,0,0,0,34.70000076293945,1004.702392578125,58,46032,637,"(2248.0, 1150.0, 3217.0)","(1.0, -2.0, 2.0)","(0.15277060866355896, -0.2882682979106903, 0.015685994178056717, 0.9451269507408142)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5409080982208252, -0.3520267605781555, -0.1888740211725235, -0.34652188420295715, 1.6779332160949707, -0.33140134811401367, -9.222568041877821e-05, -0.5555832386016846, 1.5556855201721191)",1057,3883,"(1.8084858655929565, 2.121655225753784)",0,541550539589000,0.9516854882240295,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127051013,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",0
20250127050959,00_20250127051015.jpg,,,1,0,0,0,34.70000076293945,1004.702392578125,58,46032,637,"(2248.0, 1150.0, 3217.0)","(1.0, -2.0, 2.0)","(0.15277060866355896, -0.2882682979106903, 0.015685994178056717, 0.9451269507408142)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5408283472061157, -0.3520313501358032, -0.18878965079784393, -0.3460614085197449, 1.677889347076416, -0.33181795477867126, 2.5811357772909105e-05, -0.5556899905204773, 1.5556741952896118)",1058,3888,"(1.8031365871429443, 2.109488010406494)",0,541552025450000,0.952333927154541,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127051015,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",1
20250127050959,00_20250127051016.jpg,,,1,0,0,0,34.70000076293945,1004.702392578125,58,46032,637,"(2248.0, 1150.0, 3217.0)","(1.0, -2.0, 2.0)","(0.15277060866355896, -0.2882682979106903, 0.015685994178056717, 0.9451269507408142)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5407665967941284, -0.35203489661216736, -0.18872438371181488, -0.3457050919532776, 1.677855372428894, -0.33214032649993896, 0.0001171461699414067, -0.5557725429534912, 1.555665373802185)",1055,3892,"(1.7989972829818726, 2.1000730991363525)",0,541553511446000,0.9468428492546082,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127051016,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",2
20250127052013,00_20250127052018.jpg,,,1,0,0,0,34.81999969482422,1004.7257690429688,57,44055,852,"(2257.0, 1155.0, 3246.0)","(0.0, -1.0, 7.0)","(0.15447957813739777, -0.2874138057231903, 0.021057074889540672, 0.9450048804283142)",True,44.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5398125648498535, -0.3520897626876831, -0.18771617114543915, -0.34020161628723145, 1.6773312091827393, -0.33711954951286316, 0.001527871354483068, -0.5570478439331055, 1.5555299520492554)",1153,3958,"(1.7998545169830322, 2.0495150089263916)",0,542155041183000,1.1482263803482056,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127052018,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-2
20250127052013,00_20250127052019.jpg,,,1,0,0,0,34.81999969482422,1004.7257690429688,57,44055,852,"(2257.0, 1155.0, 3246.0)","(0.0, -1.0, 7.0)","(0.15447957813739777, -0.2874138057231903, 0.021057074889540672, 0.9450048804283142)",True,44.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5398296117782593, -0.3520887792110443, -0.1877342015504837, -0.340300053358078, 1.6773405075073242, -0.3370305001735687, 0.0015026390319690108, -0.5570250153541565, 1.5555323362350464)",1149,3957,"(1.799489974975586, 2.049909830093384)",0,542156527836000,1.1446062326431274,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127052019,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-1
20250127052013,00_20250127052021.jpg,,,1,0,0,0,34.81999969482422,1004.7257690429688,57,44055,852,"(2257.0, 1155.0, 3246.0)","(0.0, -1.0, 7.0)","(0.15447957813739777, -0.2874138057231903, 0.021057074889540672, 0.9450048804283142)",True,44.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5398446321487427, -0.35208791494369507, -0.18775007128715515, -0.34038662910461426, 1.6773487329483032, -0.3369521498680115, 0.0014804418897256255, -0.5570049285888672, 1.5555344820022583)",1147,3956,"(1.7991713285446167, 2.050260066986084)",0,542158013731000,1.1429296731948853,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127052021,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",0
20250127052013,00_20250127052022.jpg,,,1,0,0,0,34.81999969482422,1004.7257690429688,57,44055,852,"(2257.0, 1155.0, 3246.0)","(0.0, -1.0, 7.0)","(0.15447957813739777, -0.2874138057231903, 0.021057074889540672, 0.9450048804283142)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.539838194847107, -0.3520883023738861, -0.18774321675300598, -0.3403492569923401, 1.6773452758789062, -0.3369859755039215, 0.001490024384111166, -0.5570136308670044, 1.555533528327942)",1148,3956,"(1.7992912530899048, 2.0500848293304443)",0,542159497353000,1.143123984336853,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127052022,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",1
20250127052013,00_20250127052024.jpg,,,1,0,0,0,34.81999969482422,1004.7257690429688,57,44055,852,"(2257.0, 1155.0, 3246.0)","(0.0, -1.0, 7.0)","(0.15447957813739777, -0.2874138057231903, 0.021057074889540672, 0.9450048804283142)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.539829134941101, -0.3520888090133667, -0.1877337247133255, -0.3402974009513855, 1.6773402690887451, -0.33703288435935974, 0.0015033140080049634, -0.5570256114006042, 1.5555323362350464)",1140,3957,"(1.7994645833969116, 2.049851179122925)",0,542160983713000,1.1397371292114258,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127052024,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",2
20250127053017,00_20250127053025.jpg,,,1,0,0,0,34.82999801635742,1004.7881469726562,57,43240,899,"(2261.0, 1148.0, 3231.0)","(1.0, 1.0, 3.0)","(0.14807091653347015, -0.2907707393169403, 0.0005493150092661381, 0.9452490210533142)",True,44.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5399951934814453, -0.35207927227020264, -0.18790914118289948, -0.34125497937202454, 1.6774314641952515, -0.33616650104522705, 0.001257854513823986, -0.5568037033081055, 1.555555820465088)",1200,3945,"(1.7960808277130127, 2.053915500640869)",0,542762511559000,1.3250203132629395,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127053025,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-2
20250127053017,00_20250127053027.jpg,,,1,0,0,0,34.82999801635742,1004.7881469726562,57,43240,899,"(2261.0, 1148.0, 3231.0)","(1.0, 1.0, 3.0)","(0.14807091653347015, -0.2907707393169403, 0.0005493150092661381, 0.9452490210533142)",True,44.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5399922132492065, -0.3520794212818146, -0.18790608644485474, -0.34123826026916504, 1.6774299144744873, -0.336181640625, 0.0012621436035260558, -0.5568075776100159, 1.5555554628372192)",1194,3945,"(1.7961385250091553, 2.053842544555664)",0,542763999035000,1.3252288103103638,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127053027,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-1
20250127053017,00_20250127053028.jpg,,,1,0,0,0,34.82999801635742,1004.7881469726562,57,43240,899,"(2261.0, 1148.0, 3231.0)","(1.0, 1.0, 3.0)","(0.14807091653347015, -0.2907707393169403, 0.0005493150092661381, 0.9452490210533142)",True,44.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.539984941482544, -0.352079838514328, -0.18789835274219513, -0.3411960303783417, 1.6774258613586426, -0.336219847202301, 0.001272967318072915, -0.5568174123764038, 1.5555543899536133)",1194,3946,"(1.796285629272461, 2.0536606311798096)",0,542765485298000,1.3207659721374512,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127053028,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",0
20250127053017,00_20250127053030.jpg,,,1,0,0,0,34.82999801635742,1004.7881469726562,57,43240,899,"(2261.0, 1148.0, 3231.0)","(1.0, 1.0, 3.0)","(0.14807091653347015, -0.2907707393169403, 0.0005493150092661381, 0.9452490210533142)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.539941430091858, -0.35208234190940857, -0.1878523826599121, -0.34094512462615967, 1.6774020195007324, -0.3364468514919281, 0.0013372827088460326, -0.5568755269050598, 1.5555481910705566)",1196,3949,"(1.797166109085083, 2.0525870323181152)",0,542766975324000,1.3192394971847534,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127053030,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",1
20250127053017,00_20250127053031.jpg,,,1,0,0,0,34.82999801635742,1004.7881469726562,57,43240,899,"(2261.0, 1148.0, 3231.0)","(1.0, 1.0, 3.0)","(0.14807091653347015, -0.2907707393169403, 0.0005493150092661381, 0.9452490210533142)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5398856401443481, -0.35208556056022644, -0.18779338896274567, -0.34062308073043823, 1.6773712635040283, -0.3367382287979126, 0.0014198359567672014, -0.5569501519203186, 1.5555403232574463)",1201,3953,"(1.7982966899871826, 2.0512099266052246)",0,542768466871000,1.3284496068954468,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127053031,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",2
20250127054031,00_20250127054033.jpg,,,1,0,0,0,34.84000015258789,1004.8661499023438,57,43419,824,"(2245.0, 1156.0, 3238.0)","(1.0, -4.0, 2.0)","(0.14776574075222015, -0.2908928096294403, -0.0007324200123548508, 0.9452490210533142)",True,44.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5392247438430786, -0.35212355852127075, -0.18709492683410645, -0.336810439825058, 1.6770081520080566, -0.340187668800354, 0.0023971351329237223, -0.5578336119651794, 1.5554465055465698)",1192,3998,"(1.8117694854736328, 2.0350184440612793)",0,543370771509000,1.374822974205017,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127054033,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-2
20250127054031,00_20250127054035.jpg,,,1,0,0,0,34.84000015258789,1004.8661499023438,57,43419,824,"(2245.0, 1156.0, 3238.0)","(1.0, -4.0, 2.0)","(0.14776574075222015, -0.2908928096294403, -0.0007324200123548508, 0.9452490210533142)",True,44.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.539231777191162, -0.3521231412887573, -0.18710237741470337, -0.3368510901927948, 1.6770119667053223, -0.3401508927345276, 0.0023867145646363497, -0.5578241944313049, 1.5554474592208862)",1195,3997,"(1.8116240501403809, 2.035188913345337)",0,543372259499000,1.3738723993301392,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127054035,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-1
20250127054031,00_20250127054036.jpg,,,1,0,0,0,34.84000015258789,1004.8661499023438,57,43419,824,"(2245.0, 1156.0, 3238.0)","(1.0, -4.0, 2.0)","(0.14776574075222015, -0.2908928096294403, -0.0007324200123548508, 0.9452490210533142)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5392372608184814, -0.35212284326553345, -0.1871081441640854, -0.3368825614452362, 1.677014946937561, -0.34012243151664734, 0.002378651173785329, -0.5578169226646423, 1.555448293685913)",1196,3997,"(1.8115116357803345, 2.03532075881958)",0,543373745782000,1.3638249635696411,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127054036,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",0
20250127054031,00_20250127054038.jpg,,,1,0,0,0,34.84000015258789,1004.8661499023438,57,43419,824,"(2245.0, 1156.0, 3238.0)","(1.0, -4.0, 2.0)","(0.14776574075222015, -0.2908928096294403, -0.0007324200123548508, 0.9452490210533142)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5392478704452515, -0.3521222174167633, -0.18711933493614197, -0.33694368600845337, 1.677020788192749, -0.3400671184062958, 0.002362983301281929, -0.5578027367591858, 1.5554497241973877)",1192,3996,"(1.8112937211990356, 2.0355780124664307)",0,543375232205000,1.36751389503479,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127054038,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",1
20250127054031,00_20250127054039.jpg,,,1,0,0,0,34.84000015258789,1004.8661499023438,57,43419,824,"(2245.0, 1156.0, 3238.0)","(1.0, -4.0, 2.0)","(0.14776574075222015, -0.2908928096294403, -0.0007324200123548508, 0.9452490210533142)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.539255976676941, -0.3521217703819275, -0.1871280074119568, -0.33699098229408264, 1.677025318145752, -0.34002432227134705, 0.002350859809666872, -0.5577917695045471, 1.5554509162902832)",1192,3996,"(1.8111251592636108, 2.0357770919799805)",0,543376720805000,1.3708707094192505,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127054039,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",2
20250127055035,00_20250127055041.jpg,,,1,0,0,0,34.880001068115234,1005.006591796875,58,43509,853,"(2289.0, 1115.0, 3245.0)","(-5.0, 0.0, -1.0)","(0.14672814309597015, -0.2913810908794403, -0.004028310067951679, 0.9452490210533142)",True,44.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5403658151626587, -0.35205796360969543, -0.18830083310604095, -0.3433930575847626, 1.6776351928710938, -0.3342321217060089, 0.0007097963825799525, -0.5563082695007324, 1.5556085109710693)",1006,3920,"(1.7886430025100708, 2.0631489753723145)",0,543978251828000,1.286985993385315,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127055041,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-2
20250127055035,00_20250127055042.jpg,,,1,0,0,0,34.880001068115234,1005.006591796875,58,43509,853,"(2289.0, 1115.0, 3245.0)","(-5.0, 0.0, -1.0)","(0.14672814309597015, -0.2913810908794403, -0.004028310067951679, 0.9452490210533142)",True,44.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.540433645248413, -0.35205405950546265, -0.18837255239486694, -0.3437845706939697, 1.6776725053787231, -0.33387789130210876, 0.0006094368291087449, -0.5562175512313843, 1.555618166923523)",1014,3915,"(1.7872848510742188, 2.064845085144043)",0,543979741584000,1.287909984588623,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127055042,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-1
20250127055035,00_20250127055044.jpg,,,1,0,0,0,34.880001068115234,1005.006591796875,58,43509,853,"(2289.0, 1115.0, 3245.0)","(-5.0, 0.0, -1.0)","(0.14672814309597015, -0.2913810908794403, -0.004028310067951679, 0.9452490210533142)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5404903888702393, -0.35205078125, -0.18843257427215576, -0.34411224722862244, 1.6777037382125854, -0.33358144760131836, 0.0005254452698864043, -0.5561416149139404, 1.5556261539459229)",1018,3911,"(1.7861486673355103, 2.066265106201172)",0,543981225990000,1.2966959476470947,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127055044,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",0
20250127055035,00_20250127055045.jpg,,,1,0,0,0,34.880001068115234,1005.006591796875,58,43509,853,"(2289.0, 1115.0, 3245.0)","(-5.0, 0.0, -1.0)","(0.14672814309597015, -0.2913810908794403, -0.004028310067951679, 0.9452490210533142)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5405073165893555, -0.3520498275756836, -0.1884503960609436, -0.3442094922065735, 1.6777129173278809, -0.3334934711456299, 0.0005005192360840738, -0.5561190843582153, 1.5556285381317139)",1020,3910,"(1.78580904006958, 2.066683053970337)",0,543982711558000,1.3036144971847534,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127055045,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",1
20250127055035,00_20250127055047.jpg,,,1,0,0,0,34.880001068115234,1005.006591796875,58,43509,853,"(2289.0, 1115.0, 3245.0)","(-5.0, 0.0, -1.0)","(0.14672814309597015, -0.2913810908794403, -0.004028310067951679, 0.9452490210533142)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.540514349937439, -0.35204941034317017, -0.1884578913450241, -0.3442504107952118, 1.677716851234436, -0.333456426858902, 0.0004900282947346568, -0.556109607219696, 1.5556296110153198)",1020,3910,"(1.7856645584106445, 2.066857099533081)",0,543984199941000,1.3131920099258423,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127055047,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",2
20250127060039,00_20250127060048.jpg,,,1,0,0,0,34.61000061035156,1005.0923461914062,58,45337,706,"(2272.0, 1143.0, 3238.0)","(2.0, -1.0, 1.0)","(0.14910849928855896, -0.2902214229106903, 0.00372313498519361, 0.9451879858970642)",True,44.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5394319295883179, -0.3521116375923157, -0.1873139590024948, -0.33800604939460754, 1.6771219968795776, -0.3391059637069702, 0.0020906669087707996, -0.5575565695762634, 1.5554759502410889)",953,3984,"(1.8075201511383057, 2.040064811706543)",0,544585729975000,1.2033891677856445,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127060048,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-2
20250127060039,00_20250127060050.jpg,,,1,0,0,0,34.61000061035156,1005.0923461914062,58,45337,706,"(2272.0, 1143.0, 3238.0)","(2.0, -1.0, 1.0)","(0.14910849928855896, -0.2902214229106903, 0.00372313498519361, 0.9451879858970642)",True,44.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5394375324249268, -0.3521113097667694, -0.1873198300600052, -0.33803805708885193, 1.677125096321106, -0.3390769958496094, 0.002082457300275564, -0.5575491786003113, 1.5554766654968262)",956,3983,"(1.8074064254760742, 2.0401999950408936)",0,544587218699000,1.210131049156189,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127060050,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-1
20250127060039,00_20250127060051.jpg,,,1,0,0,0,34.61000061035156,1005.0923461914062,58,45337,706,"(2272.0, 1143.0, 3238.0)","(2.0, -1.0, 1.0)","(0.14910849928855896, -0.2902214229106903, 0.00372313498519361, 0.9451879858970642)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5394459962844849, -0.3521108329296112, -0.18732883036136627, -0.33808720111846924, 1.6771297454833984, -0.33903253078460693, 0.0020698613952845335, -0.5575377941131592, 1.5554778575897217)",953,3983,"(1.807232141494751, 2.04040789604187)",0,544588708533000,1.2096964120864868,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127060051,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",0
20250127060039,00_20250127060053.jpg,,,1,0,0,0,34.61000061035156,1005.0923461914062,58,45337,706,"(2272.0, 1143.0, 3238.0)","(2.0, -1.0, 1.0)","(0.14910849928855896, -0.2902214229106903, 0.00372313498519361, 0.9451879858970642)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5394439697265625, -0.35211095213890076, -0.18732666969299316, -0.3380754292011261, 1.677128553390503, -0.33904317021369934, 0.0020728781819343567, -0.5575404763221741, 1.5554776191711426)",958,3983,"(1.8072737455368042, 2.040358066558838)",0,544590193222000,1.2068926095962524,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127060053,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",1
20250127060039,00_20250127060054.jpg,,,1,0,0,0,34.61000061035156,1005.0923461914062,58,45337,706,"(2272.0, 1143.0, 3238.0)","(2.0, -1.0, 1.0)","(0.14910849928855896, -0.2902214229106903, 0.00372313498519361, 0.9451879858970642)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5394374132156372, -0.3521113395690918, -0.18731965124607086, -0.3380371332168579, 1.6771249771118164, -0.33907783031463623, 0.002082692924886942, -0.5575493574142456, 1.5554766654968262)",951,3983,"(1.807409405708313, 2.0401957035064697)",0,544591679596000,1.2140851020812988,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127060054,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",2
20250127061053,00_20250127061056.jpg,,,1,0,0,0,34.779998779296875,1005.15478515625,58,44055,779,"(2248.0, 1144.0, 3223.0)","(-3.0, 1.0, 0.0)","(0.15093955397605896, -0.2894279658794403, 0.009216285310685635, 0.9451269507408142)",True,44.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.540124535560608, -0.3520718216896057, -0.1880459040403366, -0.3420014977455139, 1.6775026321411133, -0.3354911208152771, 0.0010665032314136624, -0.5566307306289673, 1.5555742979049683)",974,3936,"(1.7934703826904297, 2.0571212768554688)",0,545193205780000,1.4094828367233276,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127061056,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-2
20250127061053,00_20250127061057.jpg,,,1,0,0,0,34.779998779296875,1005.15478515625,58,44055,779,"(2248.0, 1144.0, 3223.0)","(-3.0, 1.0, 0.0)","(0.15093955397605896, -0.2894279658794403, 0.009216285310685635, 0.9451269507408142)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.540132761001587, -0.3520713448524475, -0.18805459141731262, -0.34204891324043274, 1.6775071620941162, -0.3354482054710388, 0.0010543455136939883, -0.5566197633743286, 1.5555753707885742)",972,3936,"(1.7933050394058228, 2.057325601577759)",0,545194693322000,1.4020341634750366,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127061057,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-1
20250127061053,00_20250127061059.jpg,,,1,0,0,0,34.779998779296875,1005.15478515625,58,44055,779,"(2248.0, 1144.0, 3223.0)","(-3.0, 1.0, 0.0)","(0.15093955397605896, -0.2894279658794403, 0.009216285310685635, 0.9451269507408142)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5401118993759155, -0.352072536945343, -0.18803256750106812, -0.3419286906719208, 1.6774957180023193, -0.3355570137500763, 0.001085165305994451, -0.5566475987434387, 1.555572509765625)",973,3937,"(1.7937242984771729, 2.05680775642395)",0,545196179851000,1.4002480506896973,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127061059,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",0
20250127061053,00_20250127061100.jpg,,,1,0,0,0,34.779998779296875,1005.15478515625,58,44055,779,"(2248.0, 1144.0, 3223.0)","(-3.0, 1.0, 0.0)","(0.15093955397605896, -0.2894279658794403, 0.009216285310685635, 0.9451269507408142)",True,43.0,"(4096, 4096, 4096, 4096)",5.988304138183594,"(1.5400848388671875, -0.35207411646842957, -0.18800391256809235, -0.34177225828170776, 1.6774808168411255, -0.33569851517677307, 0.0011252578115090728, -0.5566838383674622, 1.5555685758590698)",979,3939,"(1.798622965812683, 2.0622196197509766)",0,545197666126000,1.4169985055923462,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.0050410032272339,20250127061100,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",1
